path,label
data\picobanana\neg\009815.jpg,0
data\picobanana\pos\000334.jpg,1
data\picobanana\neg\000334.jpg,0
data\picobanana\pos\007636.jpg,1
data\picobanana\neg\007636.jpg,0
data\picobanana\pos\009448.jpg,1
data\picobanana\neg\009448.jpg,0
data\picobanana\pos\008507.jpg,1
data\picobanana\neg\008507.jpg,0
data\picobanana\pos\009018.jpg,1
data\picobanana\neg\009018.jpg,0
data\picobanana\pos\011003.jpg,1
data\picobanana\neg\011003.jpg,0
data\picobanana\pos\002968.jpg,1
data\picobanana\neg\002968.jpg,0
data\picobanana\pos\008111.jpg,1
data\picobanana\neg\008111.jpg,0
data\picobanana\pos\007032.jpg,1
data\picobanana\neg\007032.jpg,0
data\picobanana\pos\009564.jpg,1
data\picobanana\neg\009564.jpg,0
data\picobanana\pos\007110.jpg,1
data\picobanana\neg\007110.jpg,0
data\picobanana\pos\007684.jpg,1
data\picobanana\neg\007684.jpg,0
data\picobanana\pos\009519.jpg,1
data\picobanana\neg\009519.jpg,0
data\picobanana\pos\003957.jpg,1
data\picobanana\neg\003957.jpg,0
data\picobanana\pos\009574.jpg,1
data\picobanana\neg\009574.jpg,0
data\picobanana\pos\010560.jpg,1
data\picobanana\neg\010560.jpg,0
data\picobanana\pos\009704.jpg,1
data\picobanana\neg\009704.jpg,0
data\picobanana\pos\004070.jpg,1
data\picobanana\neg\004070.jpg,0
data\picobanana\pos\003172.jpg,1
data\picobanana\neg\003172.jpg,0
data\picobanana\pos\011111.jpg,1
data\picobanana\neg\011111.jpg,0
data\picobanana\pos\010096.jpg,1
data\picobanana\neg\010096.jpg,0
data\picobanana\pos\000818.jpg,1
data\picobanana\neg\000818.jpg,0
data\picobanana\pos\008510.jpg,1
data\picobanana\neg\008510.jpg,0
data\picobanana\pos\004926.jpg,1
data\picobanana\neg\004926.jpg,0
data\picobanana\pos\003226.jpg,1
data\picobanana\neg\003226.jpg,0
data\picobanana\pos\005352.jpg,1
data\picobanana\neg\005352.jpg,0
data\picobanana\pos\009006.jpg,1
data\picobanana\neg\009006.jpg,0
data\picobanana\pos\008133.jpg,1
data\picobanana\neg\008133.jpg,0
data\picobanana\pos\000428.jpg,1
data\picobanana\neg\000428.jpg,0
data\picobanana\pos\007709.jpg,1
data\picobanana\neg\007709.jpg,0
data\picobanana\pos\000461.jpg,1
data\picobanana\neg\000461.jpg,0
data\picobanana\pos\009105.jpg,1
data\picobanana\neg\009105.jpg,0
data\picobanana\pos\009524.jpg,1
data\picobanana\neg\009524.jpg,0
data\picobanana\pos\001932.jpg,1
data\picobanana\neg\001932.jpg,0
data\picobanana\pos\001853.jpg,1
data\picobanana\neg\001853.jpg,0
data\picobanana\pos\009747.jpg,1
data\picobanana\neg\009747.jpg,0
data\picobanana\pos\000592.jpg,1
data\picobanana\neg\000592.jpg,0
data\picobanana\pos\007630.jpg,1
data\picobanana\neg\007630.jpg,0
data\picobanana\pos\004532.jpg,1
data\picobanana\neg\004532.jpg,0
data\picobanana\pos\005509.jpg,1
data\picobanana\neg\005509.jpg,0
data\picobanana\pos\010818.jpg,1
data\picobanana\neg\010818.jpg,0
data\picobanana\pos\008600.jpg,1
data\picobanana\neg\008600.jpg,0
data\picobanana\pos\002861.jpg,1
data\picobanana\neg\002861.jpg,0
data\picobanana\pos\005531.jpg,1
data\picobanana\neg\005531.jpg,0
data\picobanana\pos\004167.jpg,1
data\picobanana\neg\004167.jpg,0
data\picobanana\pos\009045.jpg,1
data\picobanana\neg\009045.jpg,0
data\picobanana\pos\001852.jpg,1
data\picobanana\neg\001852.jpg,0
data\picobanana\pos\010400.jpg,1
data\picobanana\neg\010400.jpg,0
data\picobanana\pos\010692.jpg,1
data\picobanana\neg\010692.jpg,0
data\picobanana\pos\009567.jpg,1
data\picobanana\neg\009567.jpg,0
data\picobanana\pos\004615.jpg,1
data\picobanana\neg\004615.jpg,0
data\picobanana\pos\000425.jpg,1
data\picobanana\neg\000425.jpg,0
data\picobanana\pos\007250.jpg,1
data\picobanana\neg\007250.jpg,0
data\picobanana\pos\011000.jpg,1
data\picobanana\neg\011000.jpg,0
data\picobanana\pos\001710.jpg,1
data\picobanana\neg\001710.jpg,0
data\picobanana\pos\003335.jpg,1
data\picobanana\neg\003335.jpg,0
data\picobanana\pos\000681.jpg,1
data\picobanana\neg\000681.jpg,0
data\picobanana\pos\000043.jpg,1
data\picobanana\neg\000043.jpg,0
data\picobanana\pos\005090.jpg,1
data\picobanana\neg\005090.jpg,0
data\picobanana\pos\004953.jpg,1
data\picobanana\neg\004953.jpg,0
data\picobanana\pos\009336.jpg,1
data\picobanana\neg\009336.jpg,0
data\picobanana\pos\009672.jpg,1
data\picobanana\neg\009672.jpg,0
data\picobanana\pos\000408.jpg,1
data\picobanana\neg\000408.jpg,0
data\picobanana\pos\002064.jpg,1
data\picobanana\neg\002064.jpg,0
data\picobanana\pos\007814.jpg,1
data\picobanana\neg\007814.jpg,0
data\picobanana\pos\007275.jpg,1
data\picobanana\neg\007275.jpg,0
data\picobanana\pos\005450.jpg,1
data\picobanana\neg\005450.jpg,0
data\picobanana\pos\000247.jpg,1
data\picobanana\neg\000247.jpg,0
data\picobanana\pos\004743.jpg,1
data\picobanana\neg\004743.jpg,0
data\picobanana\pos\010702.jpg,1
data\picobanana\neg\010702.jpg,0
data\picobanana\pos\008224.jpg,1
data\picobanana\neg\008224.jpg,0
data\picobanana\pos\001866.jpg,1
data\picobanana\neg\001866.jpg,0
data\picobanana\pos\008265.jpg,1
data\picobanana\neg\008265.jpg,0
data\picobanana\pos\010049.jpg,1
data\picobanana\neg\010049.jpg,0
data\picobanana\pos\007196.jpg,1
data\picobanana\neg\007196.jpg,0
data\picobanana\pos\008481.jpg,1
data\picobanana\neg\008481.jpg,0
data\picobanana\pos\000379.jpg,1
data\picobanana\neg\000379.jpg,0
data\picobanana\pos\005369.jpg,1
data\picobanana\neg\005369.jpg,0
data\picobanana\pos\009315.jpg,1
data\picobanana\neg\009315.jpg,0
data\picobanana\pos\009043.jpg,1
data\picobanana\neg\009043.jpg,0
data\picobanana\pos\006906.jpg,1
data\picobanana\neg\006906.jpg,0
data\picobanana\pos\010275.jpg,1
data\picobanana\neg\010275.jpg,0
data\picobanana\pos\005448.jpg,1
data\picobanana\neg\005448.jpg,0
data\picobanana\pos\003456.jpg,1
data\picobanana\neg\003456.jpg,0
data\picobanana\pos\011127.jpg,1
data\picobanana\neg\011127.jpg,0
data\picobanana\pos\000109.jpg,1
data\picobanana\neg\000109.jpg,0
data\picobanana\pos\007454.jpg,1
data\picobanana\neg\007454.jpg,0
data\picobanana\pos\010166.jpg,1
data\picobanana\neg\010166.jpg,0
data\picobanana\pos\004541.jpg,1
data\picobanana\neg\004541.jpg,0
data\picobanana\pos\010348.jpg,1
data\picobanana\neg\010348.jpg,0
data\picobanana\pos\004741.jpg,1
data\picobanana\neg\004741.jpg,0
data\picobanana\pos\008728.jpg,1
data\picobanana\neg\008728.jpg,0
data\picobanana\pos\005045.jpg,1
data\picobanana\neg\005045.jpg,0
data\picobanana\pos\006920.jpg,1
data\picobanana\neg\006920.jpg,0
data\picobanana\pos\003948.jpg,1
data\picobanana\neg\003948.jpg,0
data\picobanana\pos\004132.jpg,1
data\picobanana\neg\004132.jpg,0
data\picobanana\pos\005420.jpg,1
data\picobanana\neg\005420.jpg,0
data\picobanana\pos\009038.jpg,1
data\picobanana\neg\009038.jpg,0
data\picobanana\pos\006823.jpg,1
data\picobanana\neg\006823.jpg,0
data\picobanana\pos\000640.jpg,1
data\picobanana\neg\000640.jpg,0
data\picobanana\pos\006950.jpg,1
data\picobanana\neg\006950.jpg,0
data\picobanana\pos\003081.jpg,1
data\picobanana\neg\003081.jpg,0
data\picobanana\pos\003314.jpg,1
data\picobanana\neg\003314.jpg,0
data\picobanana\pos\001608.jpg,1
data\picobanana\neg\001608.jpg,0
data\picobanana\pos\007606.jpg,1
data\picobanana\neg\007606.jpg,0
data\picobanana\pos\007040.jpg,1
data\picobanana\neg\007040.jpg,0
data\picobanana\pos\003799.jpg,1
data\picobanana\neg\003799.jpg,0
data\picobanana\pos\010798.jpg,1
data\picobanana\neg\010798.jpg,0
data\picobanana\pos\008389.jpg,1
data\picobanana\neg\008389.jpg,0
data\picobanana\pos\010064.jpg,1
data\picobanana\neg\010064.jpg,0
data\picobanana\pos\006761.jpg,1
data\picobanana\neg\006761.jpg,0
data\picobanana\pos\003281.jpg,1
data\picobanana\neg\003281.jpg,0
data\picobanana\pos\004160.jpg,1
data\picobanana\neg\004160.jpg,0
data\picobanana\pos\011028.jpg,1
data\picobanana\neg\011028.jpg,0
data\picobanana\pos\008288.jpg,1
data\picobanana\neg\008288.jpg,0
data\picobanana\pos\003914.jpg,1
data\picobanana\neg\003914.jpg,0
data\picobanana\pos\000189.jpg,1
data\picobanana\neg\000189.jpg,0
data\picobanana\pos\007496.jpg,1
data\picobanana\neg\007496.jpg,0
data\picobanana\pos\009737.jpg,1
data\picobanana\neg\009737.jpg,0
data\picobanana\pos\005031.jpg,1
data\picobanana\neg\005031.jpg,0
data\picobanana\pos\009004.jpg,1
data\picobanana\neg\009004.jpg,0
data\picobanana\pos\003370.jpg,1
data\picobanana\neg\003370.jpg,0
data\picobanana\pos\003023.jpg,1
data\picobanana\neg\003023.jpg,0
data\picobanana\pos\007883.jpg,1
data\picobanana\neg\007883.jpg,0
data\picobanana\pos\010108.jpg,1
data\picobanana\neg\010108.jpg,0
data\picobanana\pos\000158.jpg,1
data\picobanana\neg\000158.jpg,0
data\picobanana\pos\003722.jpg,1
data\picobanana\neg\003722.jpg,0
data\picobanana\pos\008771.jpg,1
data\picobanana\neg\008771.jpg,0
data\picobanana\pos\009059.jpg,1
data\picobanana\neg\009059.jpg,0
data\picobanana\pos\005583.jpg,1
data\picobanana\neg\005583.jpg,0
data\picobanana\pos\008198.jpg,1
data\picobanana\neg\008198.jpg,0
data\picobanana\pos\009393.jpg,1
data\picobanana\neg\009393.jpg,0
data\picobanana\pos\007184.jpg,1
data\picobanana\neg\007184.jpg,0
data\picobanana\pos\010642.jpg,1
data\picobanana\neg\010642.jpg,0
data\picobanana\pos\009508.jpg,1
data\picobanana\neg\009508.jpg,0
data\picobanana\pos\008214.jpg,1
data\picobanana\neg\008214.jpg,0
data\picobanana\pos\002990.jpg,1
data\picobanana\neg\002990.jpg,0
data\picobanana\pos\011148.jpg,1
data\picobanana\neg\011148.jpg,0
data\picobanana\pos\000061.jpg,1
data\picobanana\neg\000061.jpg,0
data\picobanana\pos\002856.jpg,1
data\picobanana\neg\002856.jpg,0
data\picobanana\pos\010009.jpg,1
data\picobanana\neg\010009.jpg,0
data\picobanana\pos\003329.jpg,1
data\picobanana\neg\003329.jpg,0
data\picobanana\pos\004902.jpg,1
data\picobanana\neg\004902.jpg,0
data\picobanana\pos\004648.jpg,1
data\picobanana\neg\004648.jpg,0
data\picobanana\pos\008128.jpg,1
data\picobanana\neg\008128.jpg,0
data\picobanana\pos\007866.jpg,1
data\picobanana\neg\007866.jpg,0
data\picobanana\pos\010673.jpg,1
data\picobanana\neg\010673.jpg,0
data\picobanana\pos\010112.jpg,1
data\picobanana\neg\010112.jpg,0
data\picobanana\pos\004229.jpg,1
data\picobanana\neg\004229.jpg,0
data\picobanana\pos\006843.jpg,1
data\picobanana\neg\006843.jpg,0
data\picobanana\pos\000137.jpg,1
data\picobanana\neg\000137.jpg,0
data\picobanana\pos\004271.jpg,1
data\picobanana\neg\004271.jpg,0
data\picobanana\pos\004582.jpg,1
data\picobanana\neg\004582.jpg,0
data\picobanana\pos\004076.jpg,1
data\picobanana\neg\004076.jpg,0
data\picobanana\pos\006898.jpg,1
data\picobanana\neg\006898.jpg,0
data\picobanana\pos\009611.jpg,1
data\picobanana\neg\009611.jpg,0
data\picobanana\pos\008687.jpg,1
data\picobanana\neg\008687.jpg,0
data\picobanana\pos\008023.jpg,1
data\picobanana\neg\008023.jpg,0
data\picobanana\pos\009885.jpg,1
data\picobanana\neg\009885.jpg,0
data\picobanana\pos\007560.jpg,1
data\picobanana\neg\007560.jpg,0
data\picobanana\pos\001701.jpg,1
data\picobanana\neg\001701.jpg,0
data\picobanana\pos\010984.jpg,1
data\picobanana\neg\010984.jpg,0
data\picobanana\pos\003012.jpg,1
data\picobanana\neg\003012.jpg,0
data\picobanana\pos\009083.jpg,1
data\picobanana\neg\009083.jpg,0
data\picobanana\pos\009267.jpg,1
data\picobanana\neg\009267.jpg,0
data\picobanana\pos\000623.jpg,1
data\picobanana\neg\000623.jpg,0
data\picobanana\pos\003132.jpg,1
data\picobanana\neg\003132.jpg,0
data\picobanana\pos\010867.jpg,1
data\picobanana\neg\010867.jpg,0
data\picobanana\pos\003168.jpg,1
data\picobanana\neg\003168.jpg,0
data\picobanana\pos\004204.jpg,1
data\picobanana\neg\004204.jpg,0
data\picobanana\pos\006798.jpg,1
data\picobanana\neg\006798.jpg,0
data\picobanana\pos\008072.jpg,1
data\picobanana\neg\008072.jpg,0
data\picobanana\pos\000689.jpg,1
data\picobanana\neg\000689.jpg,0
data\picobanana\pos\003307.jpg,1
data\picobanana\neg\003307.jpg,0
data\picobanana\pos\008751.jpg,1
data\picobanana\neg\008751.jpg,0
data\picobanana\pos\003995.jpg,1
data\picobanana\neg\003995.jpg,0
data\picobanana\pos\007339.jpg,1
data\picobanana\neg\007339.jpg,0
data\picobanana\pos\000092.jpg,1
data\picobanana\neg\000092.jpg,0
data\picobanana\pos\004894.jpg,1
data\picobanana\neg\004894.jpg,0
data\picobanana\pos\001857.jpg,1
data\picobanana\neg\001857.jpg,0
data\picobanana\pos\010796.jpg,1
data\picobanana\neg\010796.jpg,0
data\picobanana\pos\000429.jpg,1
data\picobanana\neg\000429.jpg,0
data\picobanana\pos\008262.jpg,1
data\picobanana\neg\008262.jpg,0
data\picobanana\pos\002847.jpg,1
data\picobanana\neg\002847.jpg,0
data\picobanana\pos\000009.jpg,1
data\picobanana\neg\000009.jpg,0
data\picobanana\pos\003133.jpg,1
data\picobanana\neg\003133.jpg,0
data\picobanana\pos\006863.jpg,1
data\picobanana\neg\006863.jpg,0
data\picobanana\pos\008647.jpg,1
data\picobanana\neg\008647.jpg,0
data\picobanana\pos\005504.jpg,1
data\picobanana\neg\005504.jpg,0
data\picobanana\pos\007474.jpg,1
data\picobanana\neg\007474.jpg,0
data\picobanana\pos\004696.jpg,1
data\picobanana\neg\004696.jpg,0
data\picobanana\pos\010638.jpg,1
data\picobanana\neg\010638.jpg,0
data\picobanana\pos\008881.jpg,1
data\picobanana\neg\008881.jpg,0
data\picobanana\pos\004326.jpg,1
data\picobanana\neg\004326.jpg,0
data\picobanana\pos\005112.jpg,1
data\picobanana\neg\005112.jpg,0
data\picobanana\pos\004925.jpg,1
data\picobanana\neg\004925.jpg,0
data\picobanana\pos\009974.jpg,1
data\picobanana\neg\009974.jpg,0
data\picobanana\pos\008228.jpg,1
data\picobanana\neg\008228.jpg,0
data\picobanana\pos\009351.jpg,1
data\picobanana\neg\009351.jpg,0
data\picobanana\pos\010569.jpg,1
data\picobanana\neg\010569.jpg,0
data\picobanana\pos\000090.jpg,1
data\picobanana\neg\000090.jpg,0
data\picobanana\pos\010362.jpg,1
data\picobanana\neg\010362.jpg,0
data\picobanana\pos\002971.jpg,1
data\picobanana\neg\002971.jpg,0
data\picobanana\pos\003059.jpg,1
data\picobanana\neg\003059.jpg,0
data\picobanana\pos\005021.jpg,1
data\picobanana\neg\005021.jpg,0
data\picobanana\pos\007922.jpg,1
data\picobanana\neg\007922.jpg,0
data\picobanana\pos\008512.jpg,1
data\picobanana\neg\008512.jpg,0
data\picobanana\pos\003854.jpg,1
data\picobanana\neg\003854.jpg,0
data\picobanana\pos\004759.jpg,1
data\picobanana\neg\004759.jpg,0
data\picobanana\pos\010183.jpg,1
data\picobanana\neg\010183.jpg,0
data\picobanana\pos\010608.jpg,1
data\picobanana\neg\010608.jpg,0
data\picobanana\pos\009813.jpg,1
data\picobanana\neg\009813.jpg,0
data\picobanana\pos\010866.jpg,1
data\picobanana\neg\010866.jpg,0
data\picobanana\pos\005342.jpg,1
data\picobanana\neg\005342.jpg,0
data\picobanana\pos\009399.jpg,1
data\picobanana\neg\009399.jpg,0
data\picobanana\pos\007674.jpg,1
data\picobanana\neg\007674.jpg,0
data\picobanana\pos\010039.jpg,1
data\picobanana\neg\010039.jpg,0
data\picobanana\pos\003503.jpg,1
data\picobanana\neg\003503.jpg,0
data\picobanana\pos\009921.jpg,1
data\picobanana\neg\009921.jpg,0
data\picobanana\pos\008474.jpg,1
data\picobanana\neg\008474.jpg,0
data\picobanana\pos\003958.jpg,1
data\picobanana\neg\003958.jpg,0
data\picobanana\pos\000338.jpg,1
data\picobanana\neg\000338.jpg,0
data\picobanana\pos\004145.jpg,1
data\picobanana\neg\004145.jpg,0
data\picobanana\pos\000205.jpg,1
data\picobanana\neg\000205.jpg,0
data\picobanana\pos\000506.jpg,1
data\picobanana\neg\000506.jpg,0
data\picobanana\pos\007486.jpg,1
data\picobanana\neg\007486.jpg,0
data\picobanana\pos\010257.jpg,1
data\picobanana\neg\010257.jpg,0
data\picobanana\pos\005505.jpg,1
data\picobanana\neg\005505.jpg,0
data\picobanana\pos\001802.jpg,1
data\picobanana\neg\001802.jpg,0
data\picobanana\pos\009849.jpg,1
data\picobanana\neg\009849.jpg,0
data\picobanana\pos\007103.jpg,1
data\picobanana\neg\007103.jpg,0
data\picobanana\pos\009505.jpg,1
data\picobanana\neg\009505.jpg,0
data\picobanana\pos\004041.jpg,1
data\picobanana\neg\004041.jpg,0
data\picobanana\pos\008104.jpg,1
data\picobanana\neg\008104.jpg,0
data\picobanana\pos\008279.jpg,1
data\picobanana\neg\008279.jpg,0
data\picobanana\pos\007912.jpg,1
data\picobanana\neg\007912.jpg,0
data\picobanana\pos\000344.jpg,1
data\picobanana\neg\000344.jpg,0
data\picobanana\pos\007230.jpg,1
data\picobanana\neg\007230.jpg,0
data\picobanana\pos\008086.jpg,1
data\picobanana\neg\008086.jpg,0
data\picobanana\pos\004300.jpg,1
data\picobanana\neg\004300.jpg,0
data\picobanana\pos\007896.jpg,1
data\picobanana\neg\007896.jpg,0
data\picobanana\pos\004576.jpg,1
data\picobanana\neg\004576.jpg,0
data\picobanana\pos\000150.jpg,1
data\picobanana\neg\000150.jpg,0
data\picobanana\pos\005400.jpg,1
data\picobanana\neg\005400.jpg,0
data\picobanana\pos\007453.jpg,1
data\picobanana\neg\007453.jpg,0
data\picobanana\pos\004112.jpg,1
data\picobanana\neg\004112.jpg,0
data\picobanana\pos\004838.jpg,1
data\picobanana\neg\004838.jpg,0
data\picobanana\pos\005513.jpg,1
data\picobanana\neg\005513.jpg,0
data\picobanana\pos\009488.jpg,1
data\picobanana\neg\009488.jpg,0
data\picobanana\pos\005042.jpg,1
data\picobanana\neg\005042.jpg,0
data\picobanana\pos\007593.jpg,1
data\picobanana\neg\007593.jpg,0
data\picobanana\pos\003794.jpg,1
data\picobanana\neg\003794.jpg,0
data\picobanana\pos\007125.jpg,1
data\picobanana\neg\007125.jpg,0
data\picobanana\pos\002947.jpg,1
data\picobanana\neg\002947.jpg,0
data\picobanana\pos\004407.jpg,1
data\picobanana\neg\004407.jpg,0
data\picobanana\pos\005067.jpg,1
data\picobanana\neg\005067.jpg,0
data\picobanana\pos\000885.jpg,1
data\picobanana\neg\000885.jpg,0
data\picobanana\pos\007490.jpg,1
data\picobanana\neg\007490.jpg,0
data\picobanana\pos\000357.jpg,1
data\picobanana\neg\000357.jpg,0
data\picobanana\pos\008955.jpg,1
data\picobanana\neg\008955.jpg,0
data\picobanana\pos\000277.jpg,1
data\picobanana\neg\000277.jpg,0
data\picobanana\pos\005243.jpg,1
data\picobanana\neg\005243.jpg,0
data\picobanana\pos\010394.jpg,1
data\picobanana\neg\010394.jpg,0
data\picobanana\pos\003946.jpg,1
data\picobanana\neg\003946.jpg,0
data\picobanana\pos\000395.jpg,1
data\picobanana\neg\000395.jpg,0
data\picobanana\pos\010288.jpg,1
data\picobanana\neg\010288.jpg,0
data\picobanana\pos\009627.jpg,1
data\picobanana\neg\009627.jpg,0
data\picobanana\pos\002940.jpg,1
data\picobanana\neg\002940.jpg,0
data\picobanana\pos\007119.jpg,1
data\picobanana\neg\007119.jpg,0
data\picobanana\pos\009586.jpg,1
data\picobanana\neg\009586.jpg,0
data\picobanana\pos\010653.jpg,1
data\picobanana\neg\010653.jpg,0
data\picobanana\pos\001641.jpg,1
data\picobanana\neg\001641.jpg,0
data\picobanana\pos\008620.jpg,1
data\picobanana\neg\008620.jpg,0
data\picobanana\pos\006829.jpg,1
data\picobanana\neg\006829.jpg,0
data\picobanana\pos\000772.jpg,1
data\picobanana\neg\000772.jpg,0
data\picobanana\pos\009827.jpg,1
data\picobanana\neg\009827.jpg,0
data\picobanana\pos\010772.jpg,1
data\picobanana\neg\010772.jpg,0
data\picobanana\pos\003122.jpg,1
data\picobanana\neg\003122.jpg,0
data\picobanana\pos\009478.jpg,1
data\picobanana\neg\009478.jpg,0
data\picobanana\pos\003890.jpg,1
data\picobanana\neg\003890.jpg,0
data\picobanana\pos\003191.jpg,1
data\picobanana\neg\003191.jpg,0
data\picobanana\pos\003804.jpg,1
data\picobanana\neg\003804.jpg,0
data\picobanana\pos\004765.jpg,1
data\picobanana\neg\004765.jpg,0
data\picobanana\pos\000783.jpg,1
data\picobanana\neg\000783.jpg,0
data\picobanana\pos\002921.jpg,1
data\picobanana\neg\002921.jpg,0
data\picobanana\pos\009638.jpg,1
data\picobanana\neg\009638.jpg,0
data\picobanana\pos\009298.jpg,1
data\picobanana\neg\009298.jpg,0
data\picobanana\pos\008844.jpg,1
data\picobanana\neg\008844.jpg,0
data\picobanana\pos\002822.jpg,1
data\picobanana\neg\002822.jpg,0
data\picobanana\pos\007529.jpg,1
data\picobanana\neg\007529.jpg,0
data\picobanana\pos\000028.jpg,1
data\picobanana\neg\000028.jpg,0
data\picobanana\pos\010842.jpg,1
data\picobanana\neg\010842.jpg,0
data\picobanana\pos\005379.jpg,1
data\picobanana\neg\005379.jpg,0
data\picobanana\pos\005554.jpg,1
data\picobanana\neg\005554.jpg,0
data\picobanana\pos\001826.jpg,1
data\picobanana\neg\001826.jpg,0
data\picobanana\pos\008227.jpg,1
data\picobanana\neg\008227.jpg,0
data\picobanana\pos\000413.jpg,1
data\picobanana\neg\000413.jpg,0
data\picobanana\pos\007170.jpg,1
data\picobanana\neg\007170.jpg,0
data\picobanana\pos\007905.jpg,1
data\picobanana\neg\007905.jpg,0
data\picobanana\pos\007932.jpg,1
data\picobanana\neg\007932.jpg,0
data\picobanana\pos\004053.jpg,1
data\picobanana\neg\004053.jpg,0
data\picobanana\pos\005557.jpg,1
data\picobanana\neg\005557.jpg,0
data\picobanana\pos\000095.jpg,1
data\picobanana\neg\000095.jpg,0
data\picobanana\pos\005304.jpg,1
data\picobanana\neg\005304.jpg,0
data\picobanana\pos\010836.jpg,1
data\picobanana\neg\010836.jpg,0
data\picobanana\pos\004754.jpg,1
data\picobanana\neg\004754.jpg,0
data\picobanana\pos\009173.jpg,1
data\picobanana\neg\009173.jpg,0
data\picobanana\pos\003196.jpg,1
data\picobanana\neg\003196.jpg,0
data\picobanana\pos\004587.jpg,1
data\picobanana\neg\004587.jpg,0
data\picobanana\pos\011138.jpg,1
data\picobanana\neg\011138.jpg,0
data\picobanana\pos\002859.jpg,1
data\picobanana\neg\002859.jpg,0
data\picobanana\pos\009822.jpg,1
data\picobanana\neg\009822.jpg,0
data\picobanana\pos\007033.jpg,1
data\picobanana\neg\007033.jpg,0
data\picobanana\pos\003596.jpg,1
data\picobanana\neg\003596.jpg,0
data\picobanana\pos\002313.jpg,1
data\picobanana\neg\002313.jpg,0
data\picobanana\pos\006785.jpg,1
data\picobanana\neg\006785.jpg,0
data\picobanana\pos\009317.jpg,1
data\picobanana\neg\009317.jpg,0
data\picobanana\pos\004928.jpg,1
data\picobanana\neg\004928.jpg,0
data\picobanana\pos\000616.jpg,1
data\picobanana\neg\000616.jpg,0
data\picobanana\pos\000652.jpg,1
data\picobanana\neg\000652.jpg,0
data\picobanana\pos\004731.jpg,1
data\picobanana\neg\004731.jpg,0
data\picobanana\pos\009215.jpg,1
data\picobanana\neg\009215.jpg,0
data\picobanana\pos\003693.jpg,1
data\picobanana\neg\003693.jpg,0
data\picobanana\pos\010841.jpg,1
data\picobanana\neg\010841.jpg,0
data\picobanana\pos\000445.jpg,1
data\picobanana\neg\000445.jpg,0
data\picobanana\pos\003845.jpg,1
data\picobanana\neg\003845.jpg,0
data\picobanana\pos\010123.jpg,1
data\picobanana\neg\010123.jpg,0
data\picobanana\pos\000607.jpg,1
data\picobanana\neg\000607.jpg,0
data\picobanana\pos\008977.jpg,1
data\picobanana\neg\008977.jpg,0
data\picobanana\pos\007442.jpg,1
data\picobanana\neg\007442.jpg,0
data\picobanana\pos\000225.jpg,1
data\picobanana\neg\000225.jpg,0
data\picobanana\pos\009547.jpg,1
data\picobanana\neg\009547.jpg,0
data\picobanana\pos\002951.jpg,1
data\picobanana\neg\002951.jpg,0
data\picobanana\pos\008999.jpg,1
data\picobanana\neg\008999.jpg,0
data\picobanana\pos\000573.jpg,1
data\picobanana\neg\000573.jpg,0
data\picobanana\pos\007986.jpg,1
data\picobanana\neg\007986.jpg,0
data\picobanana\pos\008393.jpg,1
data\picobanana\neg\008393.jpg,0
data\picobanana\pos\005048.jpg,1
data\picobanana\neg\005048.jpg,0
data\picobanana\pos\000170.jpg,1
data\picobanana\neg\000170.jpg,0
data\picobanana\pos\004522.jpg,1
data\picobanana\neg\004522.jpg,0
data\picobanana\pos\003056.jpg,1
data\picobanana\neg\003056.jpg,0
data\picobanana\pos\009389.jpg,1
data\picobanana\neg\009389.jpg,0
data\picobanana\pos\004922.jpg,1
data\picobanana\neg\004922.jpg,0
data\picobanana\pos\011016.jpg,1
data\picobanana\neg\011016.jpg,0
data\picobanana\pos\003694.jpg,1
data\picobanana\neg\003694.jpg,0
data\picobanana\pos\009254.jpg,1
data\picobanana\neg\009254.jpg,0
data\picobanana\pos\009277.jpg,1
data\picobanana\neg\009277.jpg,0
data\picobanana\pos\009357.jpg,1
data\picobanana\neg\009357.jpg,0
data\picobanana\pos\006958.jpg,1
data\picobanana\neg\006958.jpg,0
data\picobanana\pos\004913.jpg,1
data\picobanana\neg\004913.jpg,0
data\picobanana\pos\003918.jpg,1
data\picobanana\neg\003918.jpg,0
data\picobanana\pos\004621.jpg,1
data\picobanana\neg\004621.jpg,0
data\picobanana\pos\000378.jpg,1
data\picobanana\neg\000378.jpg,0
data\picobanana\pos\003517.jpg,1
data\picobanana\neg\003517.jpg,0
data\picobanana\pos\000584.jpg,1
data\picobanana\neg\000584.jpg,0
data\picobanana\pos\009828.jpg,1
data\picobanana\neg\009828.jpg,0
data\picobanana\pos\004397.jpg,1
data\picobanana\neg\004397.jpg,0
data\picobanana\pos\004633.jpg,1
data\picobanana\neg\004633.jpg,0
data\picobanana\pos\011069.jpg,1
data\picobanana\neg\011069.jpg,0
data\picobanana\pos\010751.jpg,1
data\picobanana\neg\010751.jpg,0
data\picobanana\pos\008681.jpg,1
data\picobanana\neg\008681.jpg,0
data\picobanana\pos\002815.jpg,1
data\picobanana\neg\002815.jpg,0
data\picobanana\pos\010779.jpg,1
data\picobanana\neg\010779.jpg,0
data\picobanana\pos\000776.jpg,1
data\picobanana\neg\000776.jpg,0
data\picobanana\pos\004610.jpg,1
data\picobanana\neg\004610.jpg,0
data\picobanana\pos\008046.jpg,1
data\picobanana\neg\008046.jpg,0
data\picobanana\pos\007344.jpg,1
data\picobanana\neg\007344.jpg,0
data\picobanana\pos\007473.jpg,1
